Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
England 1st Inning,2.6,2,6,Mohammad Abbas,Emilio Gay,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Emilio Gay goes forward and strives to hit defensive shot,  aiming to fend it off,  but ball is too tricky to hit."
England 1st Inning,2.5,2,5,Mohammad Abbas,Emilio Gay,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot."
England 1st Inning,2.4,2,4,Mohammad Abbas,Emilio Gay,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the leg stump,  Mohammad Abbas bowls a sharp delivery,  and Emilio Gay goes back to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
England 1st Inning,2.3,2,3,Mohammad Abbas,Emilio Gay,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Emilio Gay goes forward,  tucks defensive shot toward the fielder at mid off,  who halts the ball."
England 1st Inning,2.2,2,2,Mohammad Abbas,Emilio Gay,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Mohammad Abbas sends down a delivery outside the stumps,  and Emilio Gay goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,2.1,2,1,Mohammad Abbas,Emilio Gay,0,no run,No,No,Yes,No,,"Dot ball !! ,  good length,  on the stumps,  Mohammad Abbas sends down a delivery outside the stumps,  and Emilio Gay goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,1.6,1,6,Mohammad Ali,Ben Duckett,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Ali sends down a delivery outside the off stump,  and Ben Duckett goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,1.5,1,5,Mohammad Ali,Ben Duckett,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Ali sends down a delivery outside the off stump,  and Ben Duckett goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,1.4,1,4,Mohammad Ali,Ben Duckett,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Mohammad Ali sends down a sharp delivery,  Ben Duckett goes forward to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
England 1st Inning,1.3,1,3,Mohammad Ali,Ben Duckett,2,2 runs,No,No,No,No,,"Ben Duckett goes forward and plays a well-timed drive off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at long off for 2 runs."
England 1st Inning,1.2,1,2,Mohammad Ali,Ben Duckett,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Ben Duckett goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
England 1st Inning,1.1,1,1,Mohammad Ali,Ben Duckett,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Ben Duckett goes forward,  tucks flick shot toward the fielder at short mid wicket,  who halts the ball."
England 1st Inning,0.6,0,6,Mohammad Abbas,Emilio Gay,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Abbas sends down a delivery outside the off stump,  and Emilio Gay goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,0.5,0,5,Mohammad Abbas,Emilio Gay,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Emilio Gay goes forward,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
England 1st Inning,0.4,0,4,Mohammad Abbas,Emilio Gay,0,no run,No,No,Yes,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Mohammad Abbas sends down a delivery outside the off stump,  and Emilio Gay hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,0.3,0,3,Mohammad Abbas,Emilio Gay,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Emilio Gay goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
England 1st Inning,0.2,0,2,Mohammad Abbas,Ben Duckett,1,1 run,No,No,Yes,No,,"Ben Duckett goes forward to take outswinger of good length aimed on the off stump,  executing a confident defensive shot that sent the ball sailing towards short cover for 1 run."
England 1st Inning,0.1,0,1,Mohammad Abbas,Ben Duckett,0,no run,No,No,No,No,,"Dot ball !! inswinger, good length,  on the off stump,  Ben Duckett goes forward and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 2nd Inning,96.3,96,3,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the stumps,  Dan Lawrence sends down a sharp delivery,  Razaullah goes forward to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
Pakistan 2nd Inning,96.2,96,2,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the stumps,  Razaullah goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 2nd Inning,96.1,96,1,Dan Lawrence,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! off break ball lands right on the stumps,  Razaullah goes forward,  exhibits impeccable timing as batter hammers pull sending it flying to the deep mid wicket region for a remarkable Maximum!"
Pakistan 2nd Inning,95.6,95,6,Josh Tongue,Mohammad Ali,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Mohammad Ali goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,95.5,95,5,Josh Tongue,Mohammad Ali,0,no run,No,No,No,No,,"Josh Tongue pitches this one on a full length around off stump, and the batter defends solidly for no run."
Pakistan 2nd Inning,95.4,95,4,Josh Tongue,Mohammad Ali,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,95.3,95,3,Josh Tongue,Mohammad Ali,0,no run,No,No,No,No,,"Dot ball !! bouncer,  good length,  on the off stump,  Josh Tongue bowls a sharp delivery,  and Mohammad Ali goes forward to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 2nd Inning,95.2,95,2,Josh Tongue,Mohammad Ali,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps,  goes forward,  plays in the gap to the deep mid wicket for four."
Pakistan 2nd Inning,94.6,94,6,Dan Lawrence,Mohammad Abbas,0,1 leg bye,No,No,No,Yes,leg_bye,"Dan Lawrence bowls full and on the stumps, deflecting off the pads for a single leg bye."
Pakistan 2nd Inning,94.5,94,5,Dan Lawrence,Razaullah,1,1 run,No,No,No,No,,"Razaullah goes forward to take off break ball of full length aimed on the stumps,  executing a confident defensive shot that sent the ball sailing towards short cover for 1 run."
Pakistan 2nd Inning,94.4,94,4,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the off stump,  goes forward,  plays drive to the short mid wicket."
Pakistan 2nd Inning,94.3,94,3,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the stumps,  Razaullah goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,94.2,94,2,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the stumps,  Razaullah goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,94.1,94,1,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,Dan Lawrence begins the over with a dot ball as the batter defends safely.
Pakistan 2nd Inning,93.6,93,6,Josh Tongue,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Josh Tongue sends down a delivery outside the off stump,  and Mohammad Abbas goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,93.5,93,5,Josh Tongue,Mohammad Abbas,2,2 runs,No,No,No,No,,"Mohammad Abbas goes forward to take fast ball of back of length aimed on the off stump,  executing a confident defensive shot that sent the ball sailing towards deep cover for 2 runs."
Pakistan 2nd Inning,93.4,93,4,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the leg stump,  Mohammad Abbas goes back to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,93.3,93,3,Josh Tongue,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Josh Tongue sends down a delivery outside the stumps,  and Mohammad Abbas goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,93.2,93,2,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  Mohammad Abbas goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,93.1,93,1,Josh Tongue,Razaullah,1,1 run,No,No,Yes,No,,"Razaullah goes forward and plays a well-timed inside out shot off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep cover for 1 run."
Pakistan 2nd Inning,92.6,92,6,Gus Atkinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Gus Atkinson sends down a delivery outside the stumps,  and Mohammad Abbas goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,92.5,92,5,Gus Atkinson,Razaullah,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! fast ball,  yorker,  on the leg stump,  Razaullah goes forward,  swats it,  but the ball slides off the body,  batter is quick to avail this leg bye for 1 run."
Pakistan 2nd Inning,92.4,92,4,Gus Atkinson,Razaullah,0,no run,No,No,No,No,,"Gus Atkinson drops it in short of a good length down the leg side, and no run is taken."
Pakistan 2nd Inning,92.3,92,3,Gus Atkinson,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the leg stump,  goes forward,  tries to play but misses to get the bat on it."
Pakistan 2nd Inning,92.2,92,2,Gus Atkinson,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the leg stump,  Gus Atkinson bowls a sharp delivery,  and Razaullah goes forward to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 2nd Inning,92.1,92,1,Gus Atkinson,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the leg stump,  Razaullah goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,91.6,91,6,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,Jofra Archer finishes the over with a dot ball as the batter defends safely.
Pakistan 2nd Inning,91.5,91,5,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Jofra Archer bowls a sharp delivery,  and Mohammad Abbas hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 2nd Inning,91.4,91,4,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 2nd Inning,91.3,91,3,Jofra Archer,Mohammad Abbas,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump,  Mohammad Abbas elegantly goes forward into the shot,  gracefully guides it to deep cover region,  the ball speeds away and finds the boundary rope."
Pakistan 2nd Inning,91.2,91,2,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,Jofra Archer runs in and bowls a dot ball as the batter defends safely.
Pakistan 2nd Inning,91.1,91,1,Jofra Archer,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the leg stump,  Mohammad Abbas goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,90.6,90,6,Gus Atkinson,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the off stump,  Razaullah goes forward,  exhibits impeccable timing as batter hammers pull sending it flying to the deep cover region for a remarkable Maximum!"
Pakistan 2nd Inning,90.5,90,5,Gus Atkinson,Mohammad Abbas,0,1 leg bye,No,No,No,Yes,leg_bye,"Gus Atkinson fires in a yorker on off stump, and they scramble through for a single leg bye."
Pakistan 2nd Inning,90.4,90,4,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Mohammad Abbas goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,90.3,90,3,Gus Atkinson,Mohammad Abbas,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the off stump,  Mohammad Abbas goes forward,  exhibits impeccable timing as batter hammers pull sending it flying to the long on region for a remarkable Maximum!"
Pakistan 2nd Inning,90.2,90,2,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,90.1,90,1,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Mohammad Abbas goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,89.6,89,6,Jofra Archer,Razaullah,4,Four,Yes,No,Yes,No,,"Four !! fast ball,  full length,  on the stumps. Razaullah goes forward,  hits inside out shot in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,89.5,89,5,Jofra Archer,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the off stump,  Razaullah goes back,  exhibits impeccable timing as batter hammers pull sending it flying to the deep mid wicket region for a remarkable Maximum!"
Pakistan 2nd Inning,89.4,89,4,Jofra Archer,Mohammad Abbas,1,1 run,No,No,No,No,,"Mohammad Abbas goes forward and plays a well-timed push off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
Pakistan 2nd Inning,89.3,89,3,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,89.2,89,2,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the off stump,  and Mohammad Abbas hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,89.1,89,1,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  yorker,  on the off stump,  Mohammad Abbas goes back and slash cut towards point,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,88.6,88,6,Gus Atkinson,Mohammad Abbas,1,1 run,No,No,No,No,,"Mohammad Abbas goes forward and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 1 run."
Pakistan 2nd Inning,88.5,88,5,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes back,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,88.4,88,4,Gus Atkinson,Mohammad Abbas,2,2 runs,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Mohammad Abbas goes forward to make a confident flick shot,  sending the ball towards deep mid wicket for 2 runs."
Pakistan 2nd Inning,88.3,88,3,Gus Atkinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Gus Atkinson sends down a delivery outside the stumps,  and Mohammad Abbas goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,88.2,88,2,Gus Atkinson,Mohammad Abbas,2,2 runs,No,No,Yes,No,,"Mohammad Abbas goes back to take outswinger of back of length aimed on the off stump,  executing a confident cut that sent the ball sailing towards third man for 2 runs."
Pakistan 2nd Inning,88.1,88,1,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,87.6,87,6,Jofra Archer,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Jofra Archer sends down a sharp delivery,  Razaullah goes back to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
Pakistan 2nd Inning,87.5,87,5,Jofra Archer,Razaullah,6,Six,No,Yes,No,No,,"Six !! fast ball is delivered on the stumps,  full length,  Razaullah hangs in the crease,  displays great skill by powering sloge sweep to long off for a magnificent Maximum!"
Pakistan 2nd Inning,87.4,87,4,Jofra Archer,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the stumps,  Razaullah goes back,  exhibits impeccable timing as batter hammers and sends it flying to the long off region for a remarkable Maximum!"
Pakistan 2nd Inning,87.3,87,3,Jofra Archer,Razaullah,2,2 runs,No,No,No,No,,"Razaullah goes forward to take inswinger of full length aimed on the stumps,  executing a confident drive that sent the ball sailing towards long on for 2 runs."
Pakistan 2nd Inning,87.2,87,2,Jofra Archer,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Razaullah hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,87.1,87,1,Jofra Archer,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Jofra Archer bowls a sharp delivery,  and Razaullah goes back to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 2nd Inning,86.6,86,6,Ollie Robinson,Mohammad Abbas,4,Four,Yes,No,No,No,,Ollie Robinson runs in to bowl. Mohammad Abbas connects cleanly and sends the ball racing away to the boundary for four.
Pakistan 2nd Inning,86.5,86,5,Ollie Robinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Abbas goes back,  dabs cut with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,86.4,86,4,Ollie Robinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,86.3,86,3,Ollie Robinson,Mohammad Abbas,0,no run,No,No,No,No,,Ollie Robinson delivers a dot ball as the batter defends safely.
Pakistan 2nd Inning,86.2,86,2,Ollie Robinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Abbas goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,86.1,86,1,Ollie Robinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! ,  full length,  on the off stump,  goes forward,  plays defensive shot to the mid off."
Pakistan 2nd Inning,85.6,85,6,Jofra Archer,Razaullah,4,Four,Yes,No,No,No,,"Four !! fast ball,  fulltoss,  on the stumps. Razaullah goes back,  hits cut in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,85.5,85,5,Jofra Archer,Mohammad Abbas,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  yorker,  on the leg stump,  Mohammad Abbas goes forward,  swats it,  but the ball slides off the body,  batter is quick to avail this leg bye for 1 run."
Pakistan 2nd Inning,85.4,85,4,Jofra Archer,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the leg stump,  Mohammad Abbas goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,85.3,85,3,Jofra Archer,Razaullah,1,1 run,No,No,No,No,,"Razaullah goes forward and plays a well-timed drive off an inswinger delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at mid on for 1 run."
Pakistan 2nd Inning,85.2,85,2,Jofra Archer,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Razaullah goes back to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,85.1,85,1,Jofra Archer,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Jofra Archer sends down a sharp delivery,  Razaullah hangs in the crease to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
Pakistan 2nd Inning,84.6,84,6,Ollie Robinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot to the point."
Pakistan 2nd Inning,84.5,84,5,Ollie Robinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Mohammad Abbas goes forward and strives to hit defensive shot,  aiming to fend it off,  but ball is too tricky to hit."
Pakistan 2nd Inning,84.4,84,4,Ollie Robinson,Mohammad Abbas,6,Six,No,Yes,No,No,,"Six !! What a delivery! inswinger lands right on the off stump,  Mohammad Abbas goes back,  exhibits impeccable timing as batter hammers pull sending it flying to the deep mid wicket region for a remarkable Maximum!"
Pakistan 2nd Inning,84.3,84,3,Ollie Robinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot."
Pakistan 2nd Inning,84.2,84,2,Ollie Robinson,Razaullah,1,1 run,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Razaullah goes forward to make a confident defensive shot,  sending the ball towards short mid wicket for 1 run."
Pakistan 2nd Inning,84.1,84,1,Ollie Robinson,Razaullah,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the off stump. Razaullah goes back,  hits punch in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,83.6,83,6,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  fulltoss,  on the off stump,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at point,  who halts the ball."
Pakistan 2nd Inning,83.5,83,5,Josh Tongue,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Abbas goes forward and strives to hit defensive shot,  aiming to fend it off,  but ball is too tricky to hit."
Pakistan 2nd Inning,83.4,83,4,Josh Tongue,Mohammad Abbas,4,Four,Yes,No,No,No,,"Four !! inswinger,  good length,  on the off stump,  Mohammad Abbas elegantly goes back into the shot,  gracefully guides it to third man region,  the ball speeds away and finds the boundary rope."
Pakistan 2nd Inning,83.3,83,3,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,83.2,83,2,Josh Tongue,Razaullah,1,1 run,No,No,No,No,,"Razaullah goes back and plays a well-timed pull off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at long on for 1 run."
Pakistan 2nd Inning,83.1,83,1,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot Ball !! inswinger,  good length,  on the stumps,  and Razaullah hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,82.6,82,6,Dan Lawrence,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! arm ball,  yorker,  on the off stump,  Mohammad Abbas goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,82.5,82,5,Dan Lawrence,Mohammad Abbas,2,2 runs,No,No,No,No,,"Mohammad Abbas goes forward to take of full length aimed on the leg stump,  executing a confident flick shot that sent the ball sailing towards deep square leg for 2 runs."
Pakistan 2nd Inning,82.4,82,4,Dan Lawrence,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! ,  full length,  on the off stump,  Mohammad Abbas hangs in the crease,  dabs reverse sweep with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,82.3,82,3,Dan Lawrence,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! ,  full length,  on the stumps,  goes forward,  plays defensive shot to the mid off."
Pakistan 2nd Inning,82.2,82,2,Dan Lawrence,Mohammad Abbas,0,no run,No,No,No,No,,Dan Lawrence keeps it tight as the batter defends safely for no run.
Pakistan 2nd Inning,82.1,82,1,Dan Lawrence,Mohammad Abbas,4,Four,Yes,No,No,No,,"Four !! ,  full length,  on the stumps. Mohammad Abbas hangs in the crease,  hits reverse sweep in the gap towards deep point,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,81.6,81,6,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  full length,  on the off stump,  and Razaullah hangs on and tries to hit drive,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,81.5,81,5,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  good length,  on the stumps,  and Razaullah hangs on and tries to hit sloge sweep,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,81.4,81,4,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot Ball !! inswinger,  good length,  on the off stump,  and Razaullah hangs on and tries to hit pull,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,81.3,81,3,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Razaullah goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,81.2,81,2,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Razaullah goes forward to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,81.1,81,1,Josh Tongue,Razaullah,0,4 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  good length,  on the stumps,  Razaullah goes back,  aims to play it,  but ball direclty brushes against the body. Batter snatch 4 runs off leg bye."
Pakistan 2nd Inning,80.6,80,6,Dan Lawrence,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! arm ball, yorker,  on the stumps,  Mohammad Abbas goes forward and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 2nd Inning,80.5,80,5,Dan Lawrence,Razaullah,1,1 run,No,No,No,No,,"Razaullah goes forward and plays a well-timed defensive shot off an delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
Pakistan 2nd Inning,80.4,80,4,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot Ball !! arm ball,  good length,  on the off stump,  and Razaullah hangs on and tries to hit cut,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,80.3,80,3,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! ,  good length,  on the leg stump,  Dan Lawrence sends down a sharp delivery,  Razaullah goes forward to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
Pakistan 2nd Inning,80.2,80,2,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! ,  full length,  on the stumps,  goes forward,  plays defensive shot to the mid off."
